Session,Representation,Analysis_Level,Band,Channel,Feature,N_Windows,Whole_Record_Shannon_Entropy,Whole_Record_LZC_Normalized,Entropy_Mean,Entropy_Median,Entropy_SD,Entropy_Q25,Entropy_Q75,LZC_Mean,LZC_Median,LZC_SD,LZC_Q25,LZC_Q75,Window_Length_s,Sampling_Rate_Hz,Entropy_Bins,Entropy_Definition,LZC_Normalization,Whole_Record_LZC_Threshold,Window_LZC_Threshold,LZC_Definition
BASELINE_EC,POW,Feature,Theta,Fz,POW.Fz.Theta,181,3.018102248,0.3937681973,2.583483261,2.582322117,0.4397453986,2.285948334,2.883485813,0.6155437668,0.6321928095,0.1148501876,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Alpha,Fz,POW.Fz.Alpha,181,4.713024766,0.3690387936,3.972891938,4.029714841,0.4956170318,3.644319023,4.385554777,0.6002753663,0.6321928095,0.1098656518,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaL,Fz,POW.Fz.BetaL,181,4.318139392,0.4032795064,3.775635762,3.753755117,0.3915947283,3.558232237,4.016973248,0.593734743,0.5531687083,0.1147666887,0.4741446071,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaH,Fz,POW.Fz.BetaH,181,4.663582889,0.408035161,4.06462233,4.097610247,0.357807748,3.826730173,4.310031727,0.6146789077,0.6321928095,0.1075770398,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Gamma,Fz,POW.Fz.Gamma,181,4.292045831,0.4165953392,3.779803087,3.77983758,0.3277972439,3.615285473,3.988785642,0.6303839055,0.6321928095,0.1142093597,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Theta,Fp1,POW.Fp1.Theta,181,3.023862011,0.4203998628,2.633639428,2.619607083,0.4329682924,2.331290899,2.945195227,0.5972150179,0.6321928095,0.1031782147,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Alpha,Fp1,POW.Fp1.Alpha,181,4.698922185,0.3509673063,3.970343341,4.012991056,0.4665050166,3.649904665,4.328029848,0.5880589788,0.5531687083,0.1087781315,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaL,Fp1,POW.Fp1.BetaL,181,4.492379474,0.408035161,3.949136233,3.926730173,0.3745044479,3.72576973,4.193253802,0.6116185593,0.6321928095,0.107823027,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaH,Fp1,POW.Fp1.BetaH,181,4.347357725,0.4251555174,3.823256268,3.81163724,0.3174709151,3.605636447,4.049267835,0.6177434237,0.6321928095,0.1009063253,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Gamma,Fp1,POW.Fp1.Gamma,181,3.14870932,0.408035161,2.713943079,2.729224548,0.398024976,2.458001011,2.986467382,0.6120426536,0.6321928095,0.1151520467,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Theta,F7,POW.F7.Theta,181,2.773493593,0.4089862919,2.404104703,2.415337091,0.4238607796,2.18409059,2.661725679,0.6007036282,0.6321928095,0.1107639276,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Alpha,F7,POW.F7.Alpha,181,4.938477502,0.36523427,4.157852136,4.194990871,0.4835884379,3.848296891,4.536415435,0.5867450194,0.6321928095,0.1124623136,0.4741446071,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaL,F7,POW.F7.BetaL,181,4.495843169,0.4099374228,3.934044328,3.957639869,0.3699930189,3.677508862,4.19958177,0.6042130768,0.6321928095,0.1050074311,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaH,F7,POW.F7.BetaH,181,3.832645638,0.4156442083,3.393356969,3.419641918,0.3462236838,3.133460515,3.642220943,0.6089906405,0.6321928095,0.1022684079,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Gamma,F7,POW.F7.Gamma,181,4.012751939,0.4004261137,3.477376682,3.45272079,0.4398079913,3.153014854,3.799923786,0.6020050846,0.6321928095,0.1041491794,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Theta,F3,POW.F3.Theta,181,3.263610834,0.3918659355,2.834410928,2.851402756,0.437101153,2.582386558,3.102685856,0.6151030019,0.6321928095,0.1057931091,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Alpha,F3,POW.F3.Alpha,181,4.764992465,0.3576252227,3.979419232,4.014945521,0.5263210199,3.641856686,4.409829509,0.5884914084,0.5531687083,0.1122502603,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaL,F3,POW.F3.BetaL,181,4.415559333,0.4146930774,3.861847463,3.864239374,0.3995846548,3.622146607,4.121273489,0.6011443931,0.6321928095,0.1101128991,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaH,F3,POW.F3.BetaH,181,4.852956224,0.4089862919,4.211560775,4.218690476,0.3459845938,3.957535091,4.481723446,0.6172984912,0.6321928095,0.105699952,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Gamma,F3,POW.F3.Gamma,181,4.382167855,0.4146930774,3.827562039,3.838514105,0.409142916,3.581523291,4.082186137,0.6137848749,0.6321928095,0.1104994561,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Theta,FC1,POW.FC1.Theta,181,2.853305561,0.4013772446,2.495897227,2.508488711,0.3745291347,2.267538514,2.739099577,0.6177267531,0.6321928095,0.1164950952,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Alpha,FC1,POW.FC1.Alpha,181,4.608960668,0.3871102809,3.952096775,3.957985005,0.4336928384,3.647575947,4.285589077,0.6059511305,0.6321928095,0.1121421405,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaL,FC1,POW.FC1.BetaL,181,4.627345417,0.4118396846,4.045251264,4.090757166,0.3408485669,3.846798602,4.315234116,0.6007119636,0.6321928095,0.1095181017,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaH,FC1,POW.FC1.BetaH,181,4.895767011,0.4127908156,4.277793106,4.314439529,0.3049935338,4.077401301,4.48309244,0.6238432822,0.6321928095,0.1141146621,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Gamma,FC1,POW.FC1.Gamma,181,4.440530241,0.4213509938,3.885800513,3.901964627,0.3066634882,3.688574464,4.088066718,0.619913907,0.6321928095,0.1020068399,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Theta,C3,POW.C3.Theta,181,1.908423672,0.3966215901,1.616967067,1.629934992,0.4106881526,1.360964047,1.848281375,0.6234025172,0.6321928095,0.1232706512,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Alpha,C3,POW.C3.Alpha,181,4.484017833,0.36523427,3.77610769,3.815338894,0.5033460951,3.407732985,4.197427149,0.5954727966,0.5531687083,0.1078652577,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaL,C3,POW.C3.BetaL,181,4.126334768,0.3937681973,3.615907833,3.635119448,0.3847609871,3.377812635,3.884246563,0.6042047415,0.6321928095,0.1123361065,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaH,C3,POW.C3.BetaH,181,4.528520926,0.3966215901,3.940273743,3.914220252,0.3507828638,3.698985585,4.192930908,0.6198972363,0.6321928095,0.1203128118,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Gamma,C3,POW.C3.Gamma,181,2.62018404,0.4337156956,2.281834603,2.273193078,0.3434306015,2.036160254,2.476243486,0.6212403694,0.6321928095,0.1139273662,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Theta,FC5,POW.FC5.Theta,181,2.577875419,0.4023283755,2.228535696,2.23708295,0.4199278499,1.968453958,2.485659556,0.6138015455,0.6321928095,0.1266495212,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Alpha,FC5,POW.FC5.Alpha,181,4.694864854,0.36523427,3.952362422,3.894265602,0.5086469839,3.61503396,4.397810402,0.5945996021,0.6321928095,0.1129125253,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaL,FC5,POW.FC5.BetaL,181,4.35108815,0.4061328992,3.813894789,3.835388921,0.3931537873,3.554278167,4.05756939,0.5928532132,0.6321928095,0.1116931683,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaH,FC5,POW.FC5.BetaH,181,4.565246924,0.3994749828,3.990161901,3.96568403,0.3550306604,3.734663653,4.25413837,0.6111861297,0.6321928095,0.1039858035,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Gamma,FC5,POW.FC5.Gamma,181,4.137370581,0.408035161,3.62332336,3.627905355,0.3876651858,3.409936351,3.856723446,0.6177309207,0.6321928095,0.1097573321,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Theta,FT9,POW.FT9.Theta,181,2.499889377,0.3928170664,2.124750887,2.065209218,0.5068697696,1.808264994,2.416405018,0.5941671726,0.6321928095,0.1129350297,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Alpha,FT9,POW.FT9.Alpha,181,4.365186155,0.3709410555,3.719334568,3.73764904,0.4657741691,3.419606899,4.030798022,0.5928573808,0.6321928095,0.1156591413,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaL,FT9,POW.FT9.BetaL,181,4.145535922,0.3937681973,3.623449421,3.621650523,0.4222018676,3.346390124,3.936402785,0.6094439084,0.6321928095,0.1085196243,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaH,FT9,POW.FT9.BetaH,181,4.550483749,0.408035161,4.007928051,4.022950199,0.3278444656,3.866350694,4.237214429,0.6225293228,0.6321928095,0.1147026026,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Gamma,FT9,POW.FT9.Gamma,181,4.272573283,0.4223021247,3.751803427,3.74722493,0.3070473692,3.580683524,3.932769546,0.6225251551,0.6321928095,0.1072315259,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Theta,T7,POW.T7.Theta,181,2.08567467,0.4127908156,1.800588775,1.818220554,0.3864492947,1.54083462,2.051934765,0.6129325187,0.6321928095,0.1091754904,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Alpha,T7,POW.T7.Alpha,181,4.504663135,0.3766478409,3.851778962,3.824993104,0.4343111727,3.546157053,4.177218204,0.5963459911,0.5531687083,0.1159021132,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaL,T7,POW.T7.BetaL,181,4.406475293,0.4061328992,3.864416452,3.89909302,0.3856358337,3.626732236,4.121178831,0.5950320317,0.6321928095,0.1072077407,0.5531687083,0.6321928095,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,BetaH,T7,POW.T7.BetaH,181,4.57544492,0.4156442083,4.03146005,4.051172104,0.3458551742,3.802743317,4.267494234,0.6046330034,0.6321928095,0.1005260279,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
BASELINE_EC,POW,Feature,Gamma,T7,POW.T7.Gamma,181,4.258263536,0.4032795064,3.649440344,3.660728874,0.3371550543,3.443427899,3.864588327,0.6159761964,0.6321928095,0.1113597838,0.5531687083,0.7112169107,10,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,whole-record median,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n
