Session,Representation,Analysis_Level,Window_Index,t_mid_s,Window_Start_s,Window_End_s,Window_Length_s,Time_mid,Window_Start_Time,Window_End_Time,Band,Channel,Feature,Shannon_Entropy,Lempel_Ziv_Complexity,N_Samples,Sampling_Rate_Hz,Entropy_Bins,Entropy_Definition,LZC_Normalization,LZC_Threshold,LZC_Definition,Flux_Source,Flux_L2_mean_per_s,Flux_L2_median_per_s,Flux_L2_sd_per_s,Flux_L2_q25_per_s,Flux_L2_q75_per_s,N_Flux_Steps,Progress_0_to_1
BASELINE_EC,POW,Band,10,105,100,110,10,2025-10-05T15:49:35.938829899,2025-10-05T15:49:30.938829899,2025-10-05T15:49:40.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,3.054743558,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,27.662053487942806,14.517605987023384,35.69693964507026,9.2191595956496,28.092613872864412,80,0.05555555555555555
BASELINE_EC,POW,Band,11,115,110,120,10,2025-10-05T15:49:45.938829899,2025-10-05T15:49:40.938829899,2025-10-05T15:49:50.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.004514685,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,16.94391725125616,11.86545997015891,19.59502104561939,1.1431016943231898,18.892298752648102,80,0.06111111111111111
BASELINE_EC,POW,Band,12,125,120,130,10,2025-10-05T15:49:55.938829899,2025-10-05T15:49:50.938829899,2025-10-05T15:50:00.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.416361355,0.3160964047,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,9.0169936656643,8.2976023780055,6.180222974713136,4.724308701744508,13.845348221466665,80,0.06666666666666667
BASELINE_EC,POW,Band,13,135,130,140,10,2025-10-05T15:50:05.938829899,2025-10-05T15:50:00.938829899,2025-10-05T15:50:10.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.429412285,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,17.97984348423976,12.622959221941844,16.637102016881027,7.037746120217258,22.409006142119118,80,0.07222222222222222
BASELINE_EC,POW,Band,14,145,140,150,10,2025-10-05T15:50:15.938829899,2025-10-05T15:50:10.938829899,2025-10-05T15:50:20.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.460633497,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,20.405954852337594,13.516596074746175,19.297029457816794,9.588198595214315,23.40686104191381,80,0.07777777777777778
BASELINE_EC,POW,Band,15,155,150,160,10,2025-10-05T15:50:25.938829899,2025-10-05T15:50:20.938829899,2025-10-05T15:50:30.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.614466173,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,23.71619199025037,18.06453978596239,16.03378395914265,9.497998849541801,36.7366047858687,80,0.08333333333333333
BASELINE_EC,POW,Band,16,165,160,170,10,2025-10-05T15:50:35.938829899,2025-10-05T15:50:30.938829899,2025-10-05T15:50:40.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.400182455,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,31.87349325798727,9.599453236234075,45.40319219747514,6.213907197862417,38.254681023816865,80,0.08888888888888889
BASELINE_EC,POW,Band,17,175,170,180,10,2025-10-05T15:50:45.938829899,2025-10-05T15:50:40.938829899,2025-10-05T15:50:50.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.516575509,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,22.899101284228927,14.5197790060881,17.31093357581853,11.088193359607626,28.030296871002406,80,0.09444444444444444
BASELINE_EC,POW,Band,18,185,180,190,10,2025-10-05T15:50:55.938829899,2025-10-05T15:50:50.938829899,2025-10-05T15:51:00.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.213855924,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,18.590520065496015,17.90237038464189,8.72155172356902,11.865900083238717,23.930948235026964,80,0.1
BASELINE_EC,POW,Band,19,195,190,200,10,2025-10-05T15:51:05.938829899,2025-10-05T15:51:00.938829899,2025-10-05T15:51:10.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.397703321,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,23.96147976252653,14.974182741860051,21.819470843975267,10.071729102324777,25.91902746331506,80,0.10555555555555556
BASELINE_EC,POW,Band,20,205,200,210,10,2025-10-05T15:51:15.938829899,2025-10-05T15:51:10.938829899,2025-10-05T15:51:20.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.205496608,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,13.437741857963369,11.984736021370043,7.349791978591917,8.365525159352906,16.385665545396733,80,0.1111111111111111
BASELINE_EC,POW,Band,21,215,210,220,10,2025-10-05T15:51:25.938829899,2025-10-05T15:51:20.938829899,2025-10-05T15:51:30.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.516176932,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,27.92982130549698,13.899153859025677,26.186722315557315,9.334304008194907,40.10503969526344,80,0.11666666666666667
BASELINE_EC,POW,Band,22,225,220,230,10,2025-10-05T15:51:35.938829899,2025-10-05T15:51:30.938829899,2025-10-05T15:51:40.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.942234771,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,12.837095947454705,11.923098391477835,5.295790065637917,9.173084229155037,15.844239674305173,80,0.12222222222222222
BASELINE_EC,POW,Band,23,235,230,240,10,2025-10-05T15:51:45.938829899,2025-10-05T15:51:40.938829899,2025-10-05T15:51:50.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.35784961,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,9.561376534858827,9.226998151046534,3.6208460969989327,6.919730024757762,11.961492401269155,80,0.12777777777777777
BASELINE_EC,POW,Band,24,245,240,250,10,2025-10-05T15:51:55.938829899,2025-10-05T15:51:50.938829899,2025-10-05T15:52:00.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.831604724,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,13.662142807919627,11.452742217527089,7.088417281526548,8.79862004623806,18.099760416633735,80,0.13333333333333333
BASELINE_EC,POW,Band,25,255,250,260,10,2025-10-05T15:52:05.938829899,2025-10-05T15:52:00.938829899,2025-10-05T15:52:10.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.175941272,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,19.72284972913667,19.371790924912716,8.490437518993772,12.649385399575173,26.67820908239731,80,0.1388888888888889
BASELINE_EC,POW,Band,26,265,260,270,10,2025-10-05T15:52:15.938829899,2025-10-05T15:52:10.938829899,2025-10-05T15:52:20.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.176880095,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,19.3330963797655,14.060497445077495,13.380534134415694,11.082212012018744,22.250196714870693,80,0.14444444444444443
BASELINE_EC,POW,Band,27,275,270,280,10,2025-10-05T15:52:25.938829899,2025-10-05T15:52:20.938829899,2025-10-05T15:52:30.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.211912075,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,20.24979247668775,14.961529092868464,14.338621892870853,9.489135858499711,28.71628195224574,80,0.15
BASELINE_EC,POW,Band,28,285,280,290,10,2025-10-05T15:52:35.938829899,2025-10-05T15:52:30.938829899,2025-10-05T15:52:40.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.985518556,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,18.813152400308944,15.7969896751712,11.546551482072603,11.023192235632472,22.147133495404745,80,0.15555555555555556
BASELINE_EC,POW,Band,29,295,290,300,10,2025-10-05T15:52:45.938829899,2025-10-05T15:52:40.938829899,2025-10-05T15:52:50.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.942578006,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,16.2573231512634,13.841477662691595,10.093041286236236,8.910815363695065,20.408911686088906,80,0.16111111111111112
BASELINE_EC,POW,Band,30,305,300,310,10,2025-10-05T15:52:55.938829899,2025-10-05T15:52:50.938829899,2025-10-05T15:53:00.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.935956575,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,19.584814240153058,15.197500663367096,13.52352267637211,9.374950224138052,27.172537676602605,80,0.16666666666666666
BASELINE_EC,POW,Band,31,315,310,320,10,2025-10-05T15:53:05.938829899,2025-10-05T15:53:00.938829899,2025-10-05T15:53:10.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.350376329,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,15.646558304707682,10.681359910708725,12.969913427306214,8.903118293872176,16.6129679202493,80,0.17222222222222222
BASELINE_EC,POW,Band,32,325,320,330,10,2025-10-05T15:53:15.938829899,2025-10-05T15:53:10.938829899,2025-10-05T15:53:20.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.383606291,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,17.97902243737543,12.189605390614584,13.167367700980545,8.47810116207105,22.997831481642923,80,0.17777777777777778
BASELINE_EC,POW,Band,33,335,330,340,10,2025-10-05T15:53:25.938829899,2025-10-05T15:53:20.938829899,2025-10-05T15:53:30.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.262979881,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,14.007770926828536,12.52933070513825,9.003215189839667,7.253193144923718,16.97450187467991,80,0.18333333333333332
BASELINE_EC,POW,Band,34,345,340,350,10,2025-10-05T15:53:35.938829899,2025-10-05T15:53:30.938829899,2025-10-05T15:53:40.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.631739969,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,20.174595912301672,14.006538945096963,14.441274265904736,9.756909366967909,26.768136983103382,80,0.18888888888888888
BASELINE_EC,POW,Band,35,355,350,360,10,2025-10-05T15:53:45.938829899,2025-10-05T15:53:40.938829899,2025-10-05T15:53:50.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.667405833,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,18.917298362865004,14.703522510979347,14.79395929886061,9.467298991226086,23.947891154546937,80,0.19444444444444445
BASELINE_EC,POW,Band,36,365,360,370,10,2025-10-05T15:53:55.938829899,2025-10-05T15:53:50.938829899,2025-10-05T15:54:00.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.997966428,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,47.42542397631058,15.646220783565997,84.51580902447385,12.177214322146114,24.475462406671795,80,0.2
BASELINE_EC,POW,Band,37,375,370,380,10,2025-10-05T15:54:05.938829899,2025-10-05T15:54:00.938829899,2025-10-05T15:54:10.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.724558494,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,15.636298075588002,14.617398494696422,7.333082267768437,9.791301746256424,19.823223926515357,80,0.20555555555555555
BASELINE_EC,POW,Band,38,385,380,390,10,2025-10-05T15:54:15.938829899,2025-10-05T15:54:10.938829899,2025-10-05T15:54:20.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.590014811,0.7902410119,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,10.819348942667727,10.008808660599538,5.643118647474877,7.247589762202757,12.992096871071174,80,0.2111111111111111
BASELINE_EC,POW,Band,39,395,390,400,10,2025-10-05T15:54:25.938829899,2025-10-05T15:54:20.938829899,2025-10-05T15:54:30.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.628069304,0.3951205059,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,10.335662759011289,9.82160719971937,3.8660898087735305,7.920241937764245,12.28550444918089,80,0.21666666666666667
BASELINE_EC,POW,Band,40,405,400,410,10,2025-10-05T15:54:35.938829899,2025-10-05T15:54:30.938829899,2025-10-05T15:54:40.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2.259833635,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,15.543237807699967,13.865629844815507,8.686863131802488,8.758066401046793,20.473608184169663,80,0.2222222222222222
BASELINE_EC,POW,Band,41,415,410,420,10,2025-10-05T15:54:45.938829899,2025-10-05T15:54:40.938829899,2025-10-05T15:54:50.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.459536965,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,19.49825933080035,14.305233767489806,18.946562336265014,9.685333842779109,19.054335654623983,80,0.22777777777777777
BASELINE_EC,POW,Band,42,425,420,430,10,2025-10-05T15:54:55.938829899,2025-10-05T15:54:50.938829899,2025-10-05T15:55:00.938829899,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.396671708,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_Native,13.897410999411113,11.702428631591491,10.736717849177833,7.285364091776859,15.450052910718108,80,0.23333333333333334
