Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,FC5,0.8107769059799566
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,FT9,0.5202980602065803
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,T7,0.5794343243005432
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,CP5,0.06677551950896574
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,CP1,0.039418775353368046
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,P3,0.04494515020722137
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,P7,0.01355846533461449
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,PO9,0.0664647528484864
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,O1,0.007455985450848981
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,Pz,0.03645959033275504
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,Oz,0.005184563025495529
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,O2,0.004450677979911955
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,PO10,0.029413760412592967
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,P8,0.03135948513274804
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,P4,0.01978822557176722
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,CP2,0.03939012222054318
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,CP6,0.08758804923379165
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,T8,0.29130940200108274
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,FT10,0.357119601519571
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,FC6,0.7580143936208839
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,C4,0.4068961335749586
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,FC2,0.8578108126332601
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,F4,0.8705442472660585
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,F8,0.5603595520367967
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fz,Fp2,0.73411851457839
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,F7,0.9008975973490351
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,F3,0.8646488570932124
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,FC1,0.39205054410217405
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,C3,0.07427445536673333
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,FC5,0.5588589837147871
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,FT9,0.7194323524352947
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,T7,0.3486011665428497
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,CP5,0.05444802906612054
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,CP1,0.07586459999840348
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,P3,0.08230762124416403
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,P7,0.05080952084606636
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,PO9,0.14473662033213713
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,O1,0.019266601076388626
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,Pz,0.07080721294090268
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,Oz,0.01434323883510495
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,O2,0.00864051407695683
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,PO10,0.04316206161766268
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,P8,0.04241084258280799
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,P4,0.03721897141842427
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,CP2,0.07672759155628349
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,CP6,0.05657325100468804
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,T8,0.30466823096347806
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,FT10,0.4706064497632958
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,FC6,0.6913468204641522
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,C4,0.16486445010258868
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,FC2,0.5443316005486335
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,F4,0.7934214746194215
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,F8,0.6624551727526605
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,Fp1,Fp2,0.9362785209160127
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,F3,0.8573457373262795
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,FC1,0.4123796168811406
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,C3,0.08935987428142925
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,FC5,0.6320017076688749
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,FT9,0.8329002580975065
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,T7,0.43043858881894503
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,CP5,0.06437958108511327
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,CP1,0.08764901274288119
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,P3,0.09445262142672349
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,P7,0.06042003005867246
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,PO9,0.1423864810693389
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,O1,0.02360415881450376
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,Pz,0.08625763591023315
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,Oz,0.018051817439726434
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,O2,0.009450331752932617
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,PO10,0.040825979574047884
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,P8,0.04174882153764021
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,P4,0.04845303595441894
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,CP2,0.09250081131039463
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,CP6,0.06311203890878209
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,T8,0.2858004379869298
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,FT10,0.4043449651799055
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,FC6,0.6435962736489302
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,C4,0.16732843443108686
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,FC2,0.5356549148902093
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,F4,0.7353008479666877
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,F8,0.5582085804802849
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F7,Fp2,0.8280834586831137
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,FC1,0.6063275981620401
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,C3,0.1597105940005178
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,FC5,0.8062413831598637
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,FT9,0.6042090244859495
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,T7,0.5683412142222246
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,CP5,0.04854214566835982
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,CP1,0.06634806317992639
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,P3,0.07264367616277319
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,P7,0.027433485640293607
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,PO9,0.07721099500113172
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,O1,0.015997460321066217
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,Pz,0.062344490509776286
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,Oz,0.011439972312673246
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,O2,0.005230648287428001
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,PO10,0.028074130944412967
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,P8,0.03410972336316834
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,P4,0.03311553410818132
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,CP2,0.06442592487803286
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,CP6,0.053494864558429896
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,T8,0.2662092976756129
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,FT10,0.36877609367918557
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,FC6,0.6875772529916455
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,C4,0.2573680131580845
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,FC2,0.7080197027029965
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,F4,0.8244357588191685
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,F8,0.5639997458789832
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,F3,Fp2,0.7919419305227252
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,C3,0.5953492606949488
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,FC5,0.7988027526447027
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,FT9,0.22735259024532095
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,T7,0.7219059104441976
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,CP5,0.24888657059470498
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,CP1,0.04333178557492165
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,P3,0.032263104328868315
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,P7,0.002340300108326538
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,PO9,0.005229161884234435
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,O1,0.0059112855489563436
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,Pz,0.038149319641382295
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,Oz,0.0070834103182790455
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,O2,0.004808987518900759
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,PO10,0.007305773103931539
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,P8,0.009100124632332061
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,P4,0.040989991421902496
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,CP2,0.05664526471187357
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,CP6,0.13489522229249404
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,T8,0.21054979849746164
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,FT10,0.15843120797707885
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,FC6,0.502201166981098
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,C4,0.587962234298403
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,FC2,0.825825451280859
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,F4,0.5450360544897164
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,F8,0.26512759013161574
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC1,Fp2,0.33271334039061046
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,FC5,0.40091397812646973
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,FT9,0.05425387111613555
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,T7,0.47211270426318774
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,CP5,0.7349422004437486
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,CP1,0.21033102841382914
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,P3,0.22700003110557418
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,P7,0.05612933997977596
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,PO9,0.05439155508014413
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,O1,0.03756824380299634
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,Pz,0.19290251225906926
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,Oz,0.04003070190744805
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,O2,0.027454832472075533
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,PO10,0.024746541570826605
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,P8,0.02060439863061633
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,P4,0.15520218264006877
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,CP2,0.24115791365264247
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,CP6,0.12945968960049348
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,T8,0.09044128712766446
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,FT10,0.06480883729316965
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,FC6,0.1535889767969976
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,C4,0.41114121614719895
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,FC2,0.35672053252853053
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,F4,0.14409119271372484
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,F8,0.07041724545373694
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,C3,Fp2,0.0798908719334301
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,FT9,0.41416362400167794
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,T7,0.8514207234316559
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,CP5,0.16494602036842657
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,CP1,0.03321197172562013
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,P3,0.03090274392122857
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,P7,0.010342189192298946
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,PO9,0.01623684892258825
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,O1,0.010354608798034286
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,Pz,0.03121927023875306
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,Oz,0.007557268771890161
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,O2,0.002502171715222661
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,PO10,0.01069983284060906
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,P8,0.017981209667916213
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,P4,0.020189068696036098
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,CP2,0.03235925421405288
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,CP6,0.06667084521885858
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,T8,0.20128495968853077
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,FT10,0.20988159014335797
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,FC6,0.5272550808166986
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,C4,0.3694792152029938
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,FC2,0.730430823990588
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,F4,0.6171921170150446
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,F8,0.3413560556921762
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FC5,Fp2,0.46052702900643
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,T7,0.28280911195409253
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,CP5,0.08633118618628353
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,CP1,0.07888531957272173
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,P3,0.09018760785031238
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,P7,0.06285727376721927
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,PO9,0.17927683315400067
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,O1,0.016378088440192996
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,Pz,0.07619183543638111
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,Oz,0.012236776329682474
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,O2,0.0070604912086805645
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,PO10,0.045834832518240075
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,P8,0.040366645271465426
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,P4,0.03957210977331911
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,CP2,0.0837052078582289
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,CP6,0.05463387629147702
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,T8,0.25402302219302864
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,FT10,0.4055249426344187
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,FC6,0.5254099400113863
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,C4,0.09638667234479023
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,FC2,0.3572169143622099
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,F4,0.5665304009747048
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,F8,0.5021960529672232
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,FT9,Fp2,0.6818359580169899
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,CP5,0.2894503415894385
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,CP1,0.030707429209317228
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,P3,0.024196829014973265
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,P7,0.007509334094671597
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,PO9,0.0071029569348830925
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,O1,0.008169906745813983
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,Pz,0.027703498117216185
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,Oz,0.006865571154354776
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,O2,0.003133559051038091
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,PO10,0.005679224188064424
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,P8,0.013057527739989116
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,P4,0.02290064544407009
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,CP2,0.03297860964092826
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,CP6,0.0713029809521199
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,T8,0.18920558510741142
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,FT10,0.13555724782581605
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,FC6,0.3810876891408515
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,C4,0.3251915169249671
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,FC2,0.567626092672916
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,F4,0.42287895503882783
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,F8,0.21610165998357111
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,T7,Fp2,0.2695415026325545
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,CP5,CP1,0.2484441949226837
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,CP5,P3,0.3346709012895619
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,CP5,P7,0.151856026637466
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,CP5,PO9,0.08332470838213717
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,CP5,O1,0.06288640478249938
BASELINE_EC,Band-Power Envelope Coherence,Alpha,UltraSlow,CP5,Pz,0.23890330892094883
